signal_date,execution_date,end_date,holding_clock,effective_holding_days,sleeve_slot,instrument_id,side,weight,abs_weight,weight_mode,capital_weight,effective_weight,predicted_y,sector,market_cap,size_exposure_z
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,HD,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0022848249996227,Consumer Discretionary,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,MSI,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0022379167865796,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,ADSK,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0019465114897618,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,MSFT,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.001672321299427,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,ADBE,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0016235575312843,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,NFLX,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.001484146531806,Communication Services,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,FTNT,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0014686146146846,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,ACN,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0013104527610953,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,ISRG,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.001034077703006,Health Care,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,UNP,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0009261624347047,Industrials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,ADP,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0008769300947886,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,AAPL,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0008448060194585,Information Technology,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,HON,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0008376607728222,Industrials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,CAT,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0007266741261271,Industrials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,WMT,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0006014262734852,Consumer Staples,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,LIN,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.000559695506271,Materials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,DELL,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0005549834909559,Unknown,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,WFC,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0003784453748876,Financials,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,CEG,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0003616762773412,Unknown,,
2025-06-16,2025-06-17,2025-07-01,signal_horizon,9,0,TT,short,-0.02,0.02,equal_weight,1.0,-0.02,-0.0003393476677075,Industrials,,
