date,instrument_id,target_weight,capital_weight,effective_weight,daily_close_return,gross_return_contribution,signal_date,execution_date,end_date,sleeve_slot,side
2025-06-09,COHR,0.02,1.0,0.02,0.018184156216003444,0.0003636831243200689,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-10,COHR,0.02,1.0,0.02,0.01022286213578294,0.0002044572427156588,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-11,COHR,0.02,1.0,0.02,-0.006217928892603086,-0.00012435857785206172,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-12,COHR,0.02,1.0,0.02,-0.006870386129066874,-0.0001374077225813375,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-13,COHR,0.02,1.0,0.02,-0.044224760186110657,-0.0008844952037222132,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-16,COHR,0.02,1.0,0.02,0.04381542289962437,0.0008763084579924874,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-04,COIN,0.02,1.0,0.02,-0.01123944081364825,-0.00022478881627296498,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-05,COIN,0.02,1.0,0.02,-0.046093761922729626,-0.0009218752384545925,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-06,COIN,0.02,1.0,0.02,0.02895170930737878,0.0005790341861475756,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-09,COIN,0.02,1.0,0.02,0.02133163735991661,0.0004266327471983322,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-10,COIN,0.02,1.0,0.02,-0.006585365737898918,-0.00013170731475797837,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-11,COIN,0.02,1.0,0.02,-0.016709852220116894,-0.00033419704440233787,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-12,COIN,0.02,1.0,0.02,-0.03841546954591857,-0.0007683093909183714,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-13,COIN,0.02,1.0,0.02,0.006886553168065301,0.00013773106336130604,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-16,COIN,0.02,1.0,0.02,0.07770590453389459,0.0015541180906778918,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-04,COST,-0.02,1.0,-0.02,-0.003694504945791932,7.389009891583864e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-05,COST,-0.02,1.0,-0.02,-0.03887078629295604,0.0007774157258591208,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-06,COST,-0.02,1.0,-0.02,0.004085823237224284,-8.171646474448568e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-09,COST,-0.02,1.0,-0.02,-0.008631025707261375,0.00017262051414522752,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-10,COST,-0.02,1.0,-0.02,0.001083329968081248,-2.1666599361624963e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-11,COST,-0.02,1.0,-0.02,-0.01041428192157523,0.0002082856384315046,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-12,COST,-0.02,1.0,-0.02,0.0059491397291959736,-0.00011898279458391947,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-13,COST,-0.02,1.0,-0.02,-0.012466179902232755,0.0002493235980446551,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-16,COST,-0.02,1.0,-0.02,-0.0059078446892633085,0.00011815689378526617,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-04,CRH,0.02,1.0,0.02,-0.0026340353804400474,-5.268070760880095e-05,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-05,CRH,0.02,1.0,0.02,0.02112692014333084,0.00042253840286661683,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-06,CRH,0.02,1.0,0.02,-0.0028018035148564824,-5.6036070297129646e-05,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-09,CRH,0.02,1.0,0.02,0.006915952277529724,0.0001383190455505945,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-10,CRH,0.02,1.0,0.02,-0.0030049522050977773,-6.009904410195555e-05,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-11,CRH,0.02,1.0,0.02,-0.019590935459930625,-0.00039181870919861254,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-12,CRH,0.02,1.0,0.02,0.01679841222151013,0.00033596824443020255,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-13,CRH,0.02,1.0,0.02,-0.02775076320789549,-0.0005550152641579098,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-16,CRH,0.02,1.0,0.02,0.005219889499193275,0.00010439778998386551,2025-06-02,2025-06-03,2025-06-16,0,long
2025-06-04,CRM,-0.02,1.0,-0.02,-0.0049153919475317664,9.830783895063533e-05,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-05,CRM,-0.02,1.0,-0.02,0.015085265484305888,-0.00030170530968611777,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-06,CRM,-0.02,1.0,-0.02,0.02758849839241062,-0.0005517699678482124,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-09,CRM,-0.02,1.0,-0.02,-0.00823294987672396,0.0001646589975344792,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-10,CRM,-0.02,1.0,-0.02,-0.014802476114334717,0.00029604952228669436,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-11,CRM,-0.02,1.0,-0.02,-0.008612403883938247,0.00017224807767876493,2025-06-02,2025-06-03,2025-06-16,0,short
2025-06-12,CRM,-0.02,1.0,-0.02,0.003760755111113623,-7.521510222227245e-05,2025-06-02,2025-06-03,2025-06-16,0,short
